filename,label
dataset/train/slug/slug (281).jpg,slug
dataset/train/wasp/wasp (596).jpg,wasp
dataset/train/slug/slug (148).jpg,slug
dataset/train/bees/bees (74).jpg,bees
dataset/train/ants/ants (354).jpg,ants
dataset/train/grasshopper/grasshopper (342).jpg,grasshopper
dataset/train/snail/snail (331).jpg,snail
dataset/train/weevil/Weevil (212).jpg,weevil
dataset/train/catterpillar/catterpillar (108).jpg,catterpillar
dataset/train/bees/bees (329).jpg,bees
dataset/train/slug/slug (273).jpg,slug
dataset/train/grasshopper/grasshopper (431).jpg,grasshopper
dataset/train/grasshopper/grasshopper (423).jpg,grasshopper
dataset/train/ants/ants (65).jpg,ants
dataset/train/wasp/wasp (532).jpg,wasp
dataset/train/catterpillar/catterpillar (296).jpg,catterpillar
dataset/train/beetle/beetle (282).jpg,beetle
dataset/train/grasshopper/grasshopper (289).jpg,grasshopper
dataset/train/snail/snail (230).jpg,snail
dataset/train/beetle/beetle (74).jpg,beetle
dataset/train/moth/moth (439).jpg,moth
dataset/train/moth/moth (362).jpg,moth
dataset/train/snail/snail (187).jpg,snail
dataset/train/grasshopper/grasshopper (370).jpg,grasshopper
dataset/train/weevil/Weevil (346).jpg,weevil
dataset/train/weevil/Weevil (148).jpg,weevil
dataset/train/snail/snail (240).jpg,snail
dataset/train/wasp/wasp (538).jpg,wasp
dataset/train/weevil/Weevil (54).jpg,weevil
dataset/train/earthworms/earthworms (127).jpg,earthworms
dataset/train/wasp/wasp (776).jpg,wasp
dataset/train/slug/slug (197).jpg,slug
dataset/train/earwig/earwig (87).jpg,earwig
dataset/train/weevil/Weevil (116).jpg,weevil
dataset/train/weevil/Weevil (360).jpg,weevil
dataset/train/bees/bees (62).jpg,bees
dataset/train/snail/snail (361).jpg,snail
dataset/train/moth/moth (488).jpg,moth
dataset/train/beetle/beetle (301).jpg,beetle
dataset/train/slug/slug (256).jpg,slug
dataset/train/weevil/Weevil (450).jpg,weevil
dataset/train/moth/moth (15).jpg,moth
dataset/train/snail/snail (316).jpg,snail
dataset/train/weevil/Weevil (33).jpg,weevil
dataset/train/earthworms/earthworms (167).jpg,earthworms
dataset/train/earwig/earwig (200).jpg,earwig
dataset/train/bees/bees (189).jpg,bees
dataset/train/moth/moth (415).jpg,moth
dataset/train/earwig/earwig (170).jpg,earwig
dataset/train/grasshopper/grasshopper (60).jpg,grasshopper
dataset/train/beetle/beetle (89).jpg,beetle
dataset/train/bees/bees (434).jpg,bees
dataset/train/ants/ants (149).jpg,ants
dataset/train/slug/slug (363).jpg,slug
dataset/train/weevil/Weevil (153).jpg,weevil
dataset/train/grasshopper/grasshopper (20).jpg,grasshopper
dataset/train/weevil/Weevil (383).jpg,weevil
dataset/train/grasshopper/grasshopper (361).jpg,grasshopper
dataset/train/moth/moth (226).jpg,moth
dataset/train/wasp/wasp (950).jpg,wasp
dataset/train/weevil/Weevil (328).jpg,weevil
dataset/train/weevil/Weevil (165).jpg,weevil
dataset/train/grasshopper/grasshopper (188).jpg,grasshopper
dataset/train/bees/bees (71).jpg,bees
dataset/train/moth/moth (389).jpg,moth
dataset/train/earwig/earwig (232).jpg,earwig
dataset/train/wasp/wasp (781).jpg,wasp
dataset/train/bees/bees (211).jpg,bees
dataset/train/bees/bees (458).jpg,bees
dataset/train/moth/moth (214).jpg,moth
dataset/train/bees/bees (171).jpg,bees
dataset/train/ants/ants (96).jpg,ants
dataset/train/snail/snail (1).png,snail
dataset/train/catterpillar/catterpillar (95).jpg,catterpillar
dataset/train/weevil/Weevil (233).jpg,weevil
dataset/train/slug/slug (154).jpg,slug
dataset/train/earwig/earwig (393).jpg,earwig
dataset/train/wasp/wasp (838).jpg,wasp
dataset/train/earwig/earwig (32).jpg,earwig
dataset/train/weevil/Weevil (294).jpg,weevil
dataset/train/moth/moth (445).jpg,moth
dataset/train/grasshopper/grasshopper (160).jpg,grasshopper
dataset/train/bees/bees (24).jpg,bees
dataset/train/ants/ants (3).jpg,ants
dataset/train/catterpillar/catterpillar (12).jpg,catterpillar
dataset/train/bees/bees (469).jpg,bees
dataset/train/earwig/earwig (2).jpg,earwig
dataset/train/wasp/wasp (972).jpg,wasp
dataset/train/grasshopper/grasshopper (299).jpg,grasshopper
dataset/train/grasshopper/grasshopper (321).jpg,grasshopper
dataset/train/beetle/beetle (36).jpg,beetle
dataset/train/snail/snail (496).jpg,snail
dataset/train/bees/bees (60).jpg,bees
dataset/train/moth/moth (405).jpg,moth
dataset/train/grasshopper/grasshopper (357).jpg,grasshopper
dataset/train/beetle/beetle (51).jpg,beetle
dataset/train/weevil/Weevil (215).jpg,weevil
dataset/train/earwig/earwig (294).jpg,earwig
dataset/train/catterpillar/catterpillar (360).jpg,catterpillar
dataset/train/grasshopper/grasshopper (131).jpg,grasshopper
dataset/train/grasshopper/grasshopper (186).jpg,grasshopper
dataset/train/snail/snail (104).jpg,snail
dataset/train/earthworms/earthworms (61).jpg,earthworms
dataset/train/ants/ants (474).jpg,ants
dataset/train/beetle/beetle (212).jpg,beetle
dataset/train/earthworms/earthworms (252).jpg,earthworms
dataset/train/moth/moth (88).jpg,moth
dataset/train/grasshopper/grasshopper (331).jpg,grasshopper
dataset/train/bees/bees (23).jpg,bees
dataset/train/wasp/wasp (818).jpg,wasp
dataset/train/slug/slug (78).jpg,slug
dataset/train/moth/moth (191).jpg,moth
dataset/train/slug/slug (64).jpg,slug
dataset/train/earwig/earwig (196).jpg,earwig
dataset/train/moth/moth (13).jpg,moth
dataset/train/snail/snail (392).jpg,snail
dataset/train/slug/slug (36).jpg,slug
dataset/train/snail/snail (6).jpg,snail
dataset/train/wasp/wasp (810).jpg,wasp
dataset/train/beetle/beetle (391).jpg,beetle
dataset/train/bees/bees (46).jpg,bees
dataset/train/moth/moth (63).jpg,moth
dataset/train/bees/bees (355).jpg,bees
dataset/train/wasp/wasp (507).jpg,wasp
dataset/train/beetle/beetle (22).jpg,beetle
dataset/train/wasp/wasp (539).jpg,wasp
dataset/train/slug/slug (140).jpg,slug
dataset/train/grasshopper/grasshopper (166).jpg,grasshopper
dataset/train/bees/bees (496).jpg,bees
dataset/train/slug/slug (93).jpg,slug
dataset/train/ants/ants (252).jpg,ants
dataset/train/slug/slug (233).jpg,slug
dataset/train/earwig/earwig (261).jpg,earwig
dataset/train/ants/ants (356).jpg,ants
dataset/train/earwig/earwig (378).jpg,earwig
dataset/train/weevil/Weevil (16).jpg,weevil
dataset/train/moth/moth (142).jpg,moth
dataset/train/moth/moth (229).jpg,moth
dataset/train/catterpillar/catterpillar (387).jpg,catterpillar
dataset/train/catterpillar/catterpillar (23).jpg,catterpillar
dataset/train/bees/bees (285).jpg,bees
dataset/train/ants/ants (313).jpg,ants
dataset/train/moth/moth (37).jpg,moth
dataset/train/bees/bees (151).jpg,bees
dataset/train/wasp/wasp (623).jpg,wasp
dataset/train/moth/moth (414).jpg,moth
dataset/train/slug/slug (232).jpg,slug
dataset/train/ants/ants (380).jpg,ants
dataset/train/bees/bees (86).jpg,bees
dataset/train/slug/slug (219).jpg,slug
dataset/train/ants/ants (343).jpg,ants
dataset/train/beetle/beetle (104).jpg,beetle
dataset/train/bees/bees (2).jpg,bees
dataset/train/snail/snail (348).jpg,snail
dataset/train/catterpillar/catterpillar (273).jpg,catterpillar
dataset/train/bees/bees (228).jpg,bees
dataset/train/catterpillar/catterpillar (256).jpg,catterpillar
dataset/train/earthworms/earthworms (247).jpg,earthworms
dataset/train/snail/snail (413).jpg,snail
dataset/train/weevil/Weevil (422).jpg,weevil
dataset/train/weevil/Weevil (199).jpg,weevil
dataset/train/ants/ants (104).jpg,ants
dataset/train/ants/ants (194).jpg,ants
dataset/train/weevil/Weevil (208).jpg,weevil
dataset/train/beetle/beetle (204).jpg,beetle
dataset/train/slug/slug (110).jpg,slug
dataset/train/snail/snail (333).jpg,snail
dataset/train/grasshopper/grasshopper (374).jpg,grasshopper
dataset/train/catterpillar/catterpillar (257).jpg,catterpillar
dataset/train/beetle/beetle (143).jpg,beetle
dataset/train/slug/slug (349).jpg,slug
dataset/train/moth/moth (183).jpg,moth
dataset/train/wasp/wasp (730).jpg,wasp
dataset/train/moth/moth (145).jpg,moth
dataset/train/beetle/beetle (97).jpg,beetle
dataset/train/weevil/Weevil (144).jpg,weevil
dataset/train/bees/bees (498).jpg,bees
dataset/train/bees/bees (312).jpg,bees
dataset/train/earthworms/earthworms (16).jpg,earthworms
dataset/train/wasp/wasp (981).jpg,wasp
dataset/train/earwig/earwig (242).jpg,earwig
dataset/train/grasshopper/grasshopper (386).jpg,grasshopper
dataset/train/weevil/Weevil (25).jpg,weevil
dataset/train/catterpillar/catterpillar (304).jpg,catterpillar
dataset/train/weevil/Weevil (85).jpg,weevil
dataset/train/grasshopper/grasshopper (308).jpg,grasshopper
dataset/train/slug/slug (258).jpg,slug
dataset/train/wasp/wasp (548).jpg,wasp
dataset/train/catterpillar/catterpillar (145).jpg,catterpillar
dataset/train/earthworms/earthworms (117).jpg,earthworms
dataset/train/bees/bees (3).jpg,bees
dataset/train/grasshopper/grasshopper (455).jpg,grasshopper
dataset/train/bees/bees (145).jpg,bees
dataset/train/ants/ants (458).jpg,ants
dataset/train/wasp/wasp (995).jpg,wasp
dataset/train/snail/snail (243).jpg,snail
dataset/train/wasp/wasp (613).jpg,wasp
dataset/train/moth/moth (175).jpg,moth
dataset/train/beetle/beetle (62).jpg,beetle
dataset/train/earwig/earwig (181).jpg,earwig
dataset/train/wasp/wasp (556).jpg,wasp
dataset/train/grasshopper/grasshopper (25).jpg,grasshopper
dataset/train/slug/slug (74).jpg,slug
dataset/train/catterpillar/catterpillar (51).jpg,catterpillar
dataset/train/slug/slug (66).jpg,slug
dataset/train/earwig/earwig (103).jpg,earwig
dataset/train/ants/ants (32).jpg,ants
dataset/train/snail/snail (79).jpg,snail
dataset/train/earthworms/earthworms (6).jpg,earthworms
dataset/train/ants/ants (136).jpg,ants
dataset/train/earthworms/earthworms (188).jpg,earthworms
dataset/train/wasp/wasp (676).jpg,wasp
dataset/train/wasp/wasp (858).jpg,wasp
dataset/train/weevil/Weevil (104).jpg,weevil
dataset/train/grasshopper/grasshopper (224).jpg,grasshopper
dataset/train/wasp/wasp (726).jpg,wasp
dataset/train/snail/snail (81).jpg,snail
dataset/train/earwig/earwig (340).jpg,earwig
dataset/train/snail/snail (72).jpg,snail
dataset/train/wasp/wasp (604).jpg,wasp
dataset/train/snail/snail (264).jpg,snail
dataset/train/weevil/Weevil (478).jpg,weevil
dataset/train/beetle/beetle (81).jpg,beetle
dataset/train/wasp/wasp (935).jpg,wasp
dataset/train/snail/snail (136).jpg,snail
dataset/train/slug/slug (376).jpg,slug
dataset/train/earthworms/earthworms (253).jpg,earthworms
dataset/train/beetle/beetle (213).jpg,beetle
dataset/train/beetle/beetle (16).jpg,beetle
dataset/train/catterpillar/catterpillar (406).jpg,catterpillar
dataset/train/grasshopper/grasshopper (124).jpg,grasshopper
dataset/train/bees/bees (259).jpg,bees
dataset/train/grasshopper/grasshopper (50).jpg,grasshopper
dataset/train/bees/bees (473).jpg,bees
dataset/train/earwig/earwig (113).jpg,earwig
dataset/train/earthworms/earthworms (71).jpg,earthworms
dataset/train/weevil/Weevil (361).jpg,weevil
dataset/train/weevil/Weevil (254).jpg,weevil
dataset/train/ants/ants (25).jpg,ants
dataset/train/bees/bees (299).jpg,bees
dataset/train/weevil/Weevil (10).jpg,weevil
dataset/train/grasshopper/grasshopper (249).jpg,grasshopper
dataset/train/catterpillar/catterpillar (148).jpg,catterpillar
dataset/train/catterpillar/catterpillar (245).jpg,catterpillar
dataset/train/bees/bees (253).jpg,bees
dataset/train/earwig/earwig (409).jpg,earwig
dataset/train/moth/moth (93).jpg,moth
dataset/train/ants/ants (6).jpg,ants
dataset/train/catterpillar/catterpillar (84).jpg,catterpillar
dataset/train/weevil/Weevil (396).jpg,weevil
dataset/train/catterpillar/catterpillar (347).jpg,catterpillar
dataset/train/moth/moth (495).jpg,moth
dataset/train/moth/moth (153).jpg,moth
dataset/train/wasp/wasp (618).jpg,wasp
dataset/train/earthworms/earthworms (277).jpg,earthworms
dataset/train/slug/slug (318).jpg,slug
dataset/train/weevil/Weevil (87).jpg,weevil
dataset/train/moth/moth (374).jpg,moth
dataset/train/snail/snail (36).jpg,snail
dataset/train/weevil/Weevil (41).jpg,weevil
dataset/train/slug/slug (341).jpg,slug
dataset/train/snail/snail (123).jpg,snail
dataset/train/grasshopper/grasshopper (225).jpg,grasshopper
dataset/train/ants/ants (13).jpg,ants
dataset/train/ants/ants (24).jpg,ants
dataset/train/slug/slug (141).jpg,slug
dataset/train/ants/ants (379).jpg,ants
dataset/train/snail/snail (100).jpg,snail
dataset/train/snail/snail (383).jpg,snail
dataset/train/beetle/beetle (5).jpg,beetle
dataset/train/ants/ants (146).jpg,ants
dataset/train/weevil/Weevil (471).jpg,weevil
dataset/train/grasshopper/grasshopper (270).jpg,grasshopper
dataset/train/wasp/wasp (883).jpg,wasp
dataset/train/snail/snail (101).jpg,snail
dataset/train/grasshopper/grasshopper (332).jpg,grasshopper
dataset/train/slug/slug (244).jpg,slug
dataset/train/beetle/beetle (174).jpg,beetle
dataset/train/bees/bees (109).jpg,bees
dataset/train/earwig/earwig (454).jpg,earwig
dataset/train/wasp/wasp (964).jpg,wasp
dataset/train/catterpillar/catterpillar (264).jpg,catterpillar
dataset/train/grasshopper/grasshopper (422).jpg,grasshopper
dataset/train/slug/slug (111).jpg,slug
dataset/train/catterpillar/catterpillar (43).jpg,catterpillar
dataset/train/bees/bees (461).jpg,bees
dataset/train/wasp/wasp (915).jpg,wasp
dataset/train/bees/bees (31).jpg,bees
dataset/train/grasshopper/grasshopper (258).jpg,grasshopper
dataset/train/catterpillar/catterpillar (303).jpg,catterpillar
dataset/train/bees/bees (237).jpg,bees
dataset/train/slug/slug (347).jpg,slug
dataset/train/snail/snail (345).jpg,snail
dataset/train/snail/snail (442).jpg,snail
dataset/train/earwig/earwig (246).jpg,earwig
dataset/train/ants/ants (7).jpg,ants
dataset/train/snail/snail (185).jpg,snail
dataset/train/bees/bees (404).jpg,bees
dataset/train/ants/ants (462).jpg,ants
dataset/train/ants/ants (383).jpg,ants
dataset/train/ants/ants (199).jpg,ants
dataset/train/beetle/beetle (77).jpg,beetle
dataset/train/bees/bees (12).jpg,bees
dataset/train/earthworms/earthworms (166).jpg,earthworms
dataset/train/bees/bees (82).jpg,bees
dataset/train/ants/ants (35).jpg,ants
dataset/train/snail/snail (134).jpg,snail
dataset/train/weevil/Weevil (200).jpg,weevil
dataset/train/grasshopper/grasshopper (92).jpg,grasshopper
dataset/train/moth/moth (71).jpg,moth
dataset/train/moth/moth (470).jpg,moth
dataset/train/beetle/beetle (80).jpg,beetle
dataset/train/catterpillar/catterpillar (445).jpg,catterpillar
dataset/train/ants/ants (432).jpg,ants
dataset/train/earwig/earwig (127).jpg,earwig
dataset/train/wasp/wasp (874).jpg,wasp
dataset/train/moth/moth (27).jpg,moth
dataset/train/bees/bees (70).jpg,bees
dataset/train/grasshopper/grasshopper (155).jpg,grasshopper
dataset/train/slug/slug (372).jpg,slug
dataset/train/snail/snail (184).jpg,snail
dataset/train/catterpillar/catterpillar (341).jpg,catterpillar
dataset/train/ants/ants (184).jpg,ants
dataset/train/snail/snail (281).jpg,snail
dataset/train/wasp/wasp (634).jpg,wasp
dataset/train/ants/ants (373).jpg,ants
dataset/train/bees/bees (83).jpg,bees
dataset/train/snail/snail (177).jpg,snail
dataset/train/earwig/earwig (449).jpg,earwig
dataset/train/moth/moth (144).jpg,moth
dataset/train/grasshopper/grasshopper (465).jpg,grasshopper
dataset/train/snail/snail (32).jpg,snail
dataset/train/wasp/wasp (951).jpg,wasp
dataset/train/ants/ants (53).jpg,ants
dataset/train/beetle/beetle (406).jpg,beetle
dataset/train/moth/moth (94).jpg,moth
dataset/train/catterpillar/catterpillar (339).jpg,catterpillar
dataset/train/moth/moth (482).jpg,moth
dataset/train/catterpillar/catterpillar (60).jpg,catterpillar
dataset/train/bees/bees (216).jpg,bees
dataset/train/grasshopper/grasshopper (309).jpg,grasshopper
dataset/train/beetle/beetle (353).jpg,beetle
dataset/train/catterpillar/catterpillar (55).jpg,catterpillar
dataset/train/weevil/Weevil (299).jpg,weevil
dataset/train/beetle/beetle (394).jpg,beetle
dataset/train/wasp/wasp (619).jpg,wasp
dataset/train/beetle/beetle (70).jpg,beetle
dataset/train/slug/slug (194).jpg,slug
dataset/train/earthworms/earthworms (213).jpg,earthworms
dataset/train/slug/slug (109).jpg,slug
dataset/train/ants/ants (241).jpg,ants
dataset/train/ants/ants (74).jpg,ants
dataset/train/moth/moth (318).jpg,moth
dataset/train/snail/snail (380).jpg,snail
dataset/train/grasshopper/grasshopper (33).jpg,grasshopper
dataset/train/wasp/wasp (768).jpg,wasp
dataset/train/snail/snail (263).jpg,snail
dataset/train/beetle/beetle (329).jpg,beetle
dataset/train/earthworms/earthworms (193).jpg,earthworms
dataset/train/catterpillar/catterpillar (64).jpg,catterpillar
dataset/train/snail/snail (269).jpg,snail
dataset/train/catterpillar/catterpillar (248).jpg,catterpillar
dataset/train/catterpillar/catterpillar (426).jpg,catterpillar
dataset/train/bees/bees (296).jpg,bees
dataset/train/slug/slug (267).jpg,slug
dataset/train/bees/bees (388).jpg,bees
dataset/train/grasshopper/grasshopper (262).jpg,grasshopper
dataset/train/catterpillar/catterpillar (165).jpg,catterpillar
dataset/train/grasshopper/grasshopper (353).jpg,grasshopper
dataset/train/bees/bees (247).jpg,bees
dataset/train/earthworms/earthworms (8).jpg,earthworms
dataset/train/wasp/wasp (525).jpg,wasp
dataset/train/earwig/earwig (359).jpg,earwig
dataset/train/snail/snail (283).jpg,snail
dataset/train/catterpillar/catterpillar (219).jpg,catterpillar
dataset/train/ants/ants (205).jpg,ants
dataset/train/snail/snail (213).jpg,snail
dataset/train/earwig/earwig (47).jpg,earwig
dataset/train/grasshopper/grasshopper (347).jpg,grasshopper
dataset/train/wasp/wasp (895).jpg,wasp
dataset/train/earthworms/earthworms (52).jpg,earthworms
dataset/train/snail/snail (205).jpg,snail
dataset/train/wasp/wasp (693).jpg,wasp
dataset/train/earwig/earwig (349).jpg,earwig
dataset/train/earwig/earwig (413).jpg,earwig
dataset/train/earwig/earwig (64).jpg,earwig
dataset/train/catterpillar/catterpillar (421).jpg,catterpillar
dataset/train/snail/snail (489).jpg,snail
dataset/train/weevil/Weevil (388).jpg,weevil
dataset/train/moth/moth (275).jpg,moth
dataset/train/earthworms/earthworms (40).jpg,earthworms
dataset/train/grasshopper/grasshopper (197).jpg,grasshopper
dataset/train/slug/slug (330).jpg,slug
dataset/train/earthworms/earthworms (175).jpg,earthworms
dataset/train/slug/slug (10).jpg,slug
dataset/train/catterpillar/catterpillar (115).jpg,catterpillar
dataset/train/earwig/earwig (75).jpg,earwig
dataset/train/snail/snail (166).jpg,snail
dataset/train/weevil/Weevil (468).jpg,weevil
dataset/train/slug/slug (345).jpg,slug
dataset/train/earthworms/earthworms (267).jpg,earthworms
dataset/train/snail/snail (318).jpg,snail
dataset/train/wasp/wasp (745).jpg,wasp
dataset/train/catterpillar/catterpillar (35).jpg,catterpillar
dataset/train/snail/snail (244).jpg,snail
dataset/train/catterpillar/catterpillar (9).jpg,catterpillar
dataset/train/ants/ants (200).jpg,ants
dataset/train/ants/ants (325).jpg,ants
dataset/train/snail/snail (431).jpg,snail
dataset/train/weevil/Weevil (430).jpg,weevil
dataset/train/snail/snail (160).jpg,snail
